日期,代码,得分,MACD得分,KDJ得分,BB得分,量价得分,追涨得分,趋势得分,RS得分,评级,仓位,板块类型,建议持有,收盘价,MA20偏离,未来10日收益,是否盈利
2025-06-17,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.68,-0.0341,-0.0048,False
2025-07-01,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.58,-0.0079,0.0569,True
2025-07-15,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.75,0.035,0.0736,True
2025-07-29,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.35,0.0381,0.0034,True
2025-08-12,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.43,0.011,0.0192,True
2025-08-26,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.88,0.0294,-0.0092,False
2025-09-09,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.66,0.0123,-0.0592,False
2025-09-23,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.26,-0.0326,0.0728,True
2025-10-15,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.88,0.0477,-0.0456,False
2025-10-29,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.79,-0.0076,0.0044,True
2025-11-12,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.89,0.0013,-0.0293,False
2025-11-26,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.22,-0.0179,-0.0234,False
2025-12-10,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.7,-0.0264,0.0009,True
2025-12-24,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.72,-0.0027,0.0198,True
2026-01-09,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.15,0.024,0.0438,True
2026-01-23,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.12,0.0504,0.0562,True
2026-02-06,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.42,0.0583,0.0426,True
2026-03-02,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,25.46,0.0478,-0.042,False
2026-03-16,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.39,-0.0094,-0.0648,False
2026-03-30,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.81,-0.04,-0.0338,False
2026-04-14,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.04,-0.0287,-0.0658,False
2026-04-28,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.59,-0.0552,-0.035,False
2026-05-15,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,19.87,-0.0481,-0.0166,False
2026-05-29,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,19.54,-0.0155,-0.0737,False
2026-06-12,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,18.1,-0.0434,-0.0834,False
2026-06-29,600585,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,16.59,-0.073,0.0241,True
2023-09-28,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,4.36,0.0162,-0.0986,False
2023-10-20,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.93,-0.0629,0.0127,True
2023-11-03,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.98,-0.0104,0.005,True
2023-11-17,601008,1,0,0,0,1,0,0,0,中性,0%,weak,1~2周,4.0,0.0024,0.0225,True
2023-12-01,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,4.09,0.0164,-0.0244,False
2023-12-15,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.99,-0.012,-0.0276,False
2023-12-29,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.88,-0.0244,0.0,False
2024-01-15,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.88,-0.0046,-0.0464,False
2024-01-29,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.7,-0.0222,-0.0622,False
2024-02-20,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.47,-0.0205,-0.0058,False
2024-03-05,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.45,-0.0033,0.0377,True
2024-03-19,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.58,0.0155,0.0447,True
2024-04-02,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.74,0.0543,-0.0321,False
2024-04-18,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.62,0.0,0.0414,True
2024-05-07,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.77,0.0257,0.0186,True
2024-05-21,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.84,0.0172,-0.0677,False
2024-06-04,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.58,-0.0553,-0.0475,False
2024-06-19,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.41,-0.0427,0.0029,True
2024-07-03,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.42,0.009,-0.0205,False
2024-07-17,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.35,-0.0037,0.0448,True
2024-07-31,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.5,0.0375,-0.0286,False
2024-08-14,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.4,-0.0028,-0.0412,False
2024-08-28,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.26,-0.0383,-0.0276,False
2024-09-11,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.17,-0.0328,0.1009,True
2024-09-27,601008,5,2,0,1,0,0,3,0,观望/试仓,30%,main,1~2月,3.49,0.0765,0.0372,True
2024-10-18,601008,1,0,0,0,0,0,1,0,中性,0%,rotating,2~4周,3.62,0.045,0.0359,True
2024-11-01,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.75,0.0201,0.016,True
2024-11-15,601008,-2,-3,0,0,0,0,1,0,中性,0%,rotating,2~4周,3.81,0.0081,0.0262,True
2024-11-29,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.91,0.0081,0.0102,True
2024-12-13,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.95,0.0016,-0.0405,False
2024-12-27,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.79,-0.0255,-0.0844,False
2025-01-13,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.47,-0.0591,0.0432,True
2025-01-27,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.62,0.0092,-0.0083,False
2025-02-18,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,3.59,-0.0053,-0.0111,False
2025-03-04,601008,-3,-1,0,0,0,0,-2,0,中性,0%,rotating,2~4周,3.55,-0.0142,0.0845,True
2025-03-18,601008,5,2,0,1,0,0,3,0,观望/试仓,30%,main,1~2月,3.85,0.0693,-0.0234,False
2025-04-01,601008,-2,-3,0,1,0,0,0,0,中性,0%,rotating,2~4周,3.76,0.0154,0.7021,True
2025-04-16,601008,-6,0,0,0,0,-4,0,0,坚决卖出,0%,weak,1~2周,6.4,0.3871,-0.1813,False
2025-04-30,601008,-2,0,0,0,0,-2,0,0,中性,0%,weak,1~2周,5.24,-0.0605,0.5534,True
2025-05-19,601008,-4,0,0,0,0,-2,0,0,中性,0%,weak,1~2周,8.14,0.3922,-0.1253,False
2025-06-03,601008,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.12,0.0994,-0.0211,False
2025-06-17,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.97,-0.0077,-0.0502,False
2025-07-01,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.62,-0.0372,-0.0378,False
2025-07-15,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.37,-0.0295,-0.0534,False
2025-07-29,601008,-2,0,0,0,0,0,-2,0,中性,0%,rotating,2~4周,6.03,-0.046,0.0597,True
2025-08-12,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.39,0.0512,-0.0657,False
2025-08-26,601008,-1,0,0,-2,0,0,1,0,中性,0%,main,1~2月,5.97,-0.0025,-0.0519,False
2025-09-09,601008,-2,0,0,0,0,0,-2,0,中性,0%,rotating,2~4周,5.66,-0.0364,0.0565,True
2025-09-23,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.98,0.04,-0.0033,False
2025-10-15,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.96,0.0302,-0.0302,False
2025-10-29,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.78,-0.0055,-0.0381,False
2025-11-12,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.56,-0.0279,-0.0665,False
2025-11-26,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.19,-0.0588,0.0077,True
2025-12-10,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.23,-0.011,-0.0268,False
2025-12-24,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.09,-0.0099,0.0216,True
2026-01-09,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.2,0.0097,0.0154,True
2026-01-23,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.28,0.0107,-0.0133,False
2026-02-06,601008,1,0,0,0,1,0,0,0,中性,0%,weak,1~2周,5.21,-0.0082,0.0864,True
2026-03-02,601008,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.66,0.0717,-0.0972,False
2026-03-16,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.11,-0.0324,-0.0352,False
2026-03-30,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,4.93,-0.0314,-0.0304,False
2026-04-14,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,4.78,-0.0203,-0.0293,False
2026-04-28,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,4.64,-0.0312,0.0194,True
2026-05-15,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,4.73,-0.0086,-0.0719,False
2026-05-29,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,4.39,-0.0655,0.0182,True
2026-06-12,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,4.47,-0.018,-0.094,False
2026-06-29,601008,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,4.05,-0.0799,0.0222,True
2023-09-28,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.61,-0.0044,-0.0606,False
2023-10-20,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.27,-0.0543,-0.0114,False
2023-11-03,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.21,-0.0271,0.0038,True
2023-11-17,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.23,-0.0004,0.0402,True
2023-12-01,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.44,0.0342,0.0221,True
2023-12-15,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.56,0.0217,-0.0234,False
2023-12-29,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.43,-0.0235,0.1215,True
2024-01-15,601298,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.09,0.0674,0.0312,True
2024-01-29,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.28,0.0524,0.0717,True
2024-02-20,601298,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.73,0.0833,-0.0253,False
2024-03-05,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.56,0.0205,-0.0473,False
2024-03-19,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.25,-0.0265,0.072,True
2024-04-02,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.7,0.0434,0.1373,True
2024-04-18,601298,-2,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.62,0.1093,-0.0157,False
2024-05-07,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.5,0.0162,0.012,True
2024-05-21,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.59,0.0005,0.0224,True
2024-06-04,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.76,0.0123,0.0606,True
2024-06-19,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.23,0.0565,0.0753,True
2024-07-03,601298,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.85,0.0695,-0.0328,False
2024-07-22,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.56,-0.0172,-0.0129,False
2024-08-05,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.45,-0.0264,0.0698,True
2024-08-19,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.04,0.0531,-0.0365,False
2024-09-02,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.71,-0.0087,-0.0517,False
2024-09-18,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.26,-0.0321,-0.0472,False
2024-10-09,601298,1,1,0,-2,0,0,2,0,中性,0%,main,1~2月,7.87,-0.0242,0.0152,True
2024-10-23,601298,-2,-1,0,0,0,0,-1,0,中性,0%,rotating,2~4周,7.99,-0.0058,0.015,True
2024-11-06,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.11,0.0141,0.0407,True
2024-11-20,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.44,0.0435,-0.0462,False
2024-12-04,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.05,-0.0158,-0.0025,False
2024-12-18,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.03,-0.0089,0.0772,True
2025-01-02,601298,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.65,0.0659,-0.0116,False
2025-01-16,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.55,0.025,0.0035,True
2025-02-07,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.58,0.0018,-0.0338,False
2025-02-21,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.29,-0.0331,-0.0362,False
2025-03-07,601298,-3,-1,0,0,0,0,-2,0,中性,0%,rotating,2~4周,7.99,-0.0403,0.0563,True
2025-03-21,601298,2,1,0,0,0,0,1,0,观望/试仓,20%,rotating,2~4周,8.44,0.0431,0.0273,True
2025-04-07,601298,-2,0,0,0,0,-2,0,0,中性,0%,weak,1~2周,8.67,0.0064,-0.0346,False
2025-04-21,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.37,-0.0601,0.0275,True
2025-05-08,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.6,0.0156,0.0198,True
2025-05-22,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.77,0.0326,-0.0023,False
2025-06-06,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.75,0.0166,-0.0183,False
2025-06-20,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.59,-0.0016,-0.007,False
2025-07-04,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.53,-0.004,-0.007,False
2025-07-18,601298,0,-1,0,0,0,0,1,0,中性,0%,rotating,2~4周,8.47,-0.0035,-0.0153,False
2025-08-01,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.34,-0.0196,0.0048,True
2025-08-15,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.38,-0.0119,-0.0036,False
2025-08-29,601298,-3,-1,0,0,0,0,-2,0,中性,0%,main,1~2月,8.35,-0.0082,-0.0048,False
2025-09-12,601298,-4,-3,0,0,0,0,-1,0,中性,0%,main_fading,2~4周,8.31,-0.0101,0.0084,True
2025-09-26,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.38,-0.0056,0.0131,True
2025-10-20,601298,1,0,0,0,1,0,0,0,中性,0%,weak,1~2周,8.49,0.0081,-0.0012,False
2025-11-03,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.48,-0.0005,0.0224,True
2025-11-17,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.67,0.0093,-0.0392,False
2025-12-01,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.33,-0.02,0.0348,True
2025-12-15,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.62,0.0223,-0.0302,False
2025-12-29,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.36,-0.015,-0.0084,False
2026-01-14,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.29,-0.0156,0.1423,True
2026-01-28,601298,-2,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.47,0.1109,-0.0053,False
2026-02-11,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.42,0.0321,-0.0297,False
2026-03-05,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.14,-0.0273,-0.0274,False
2026-03-19,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.89,-0.0306,-0.0112,False
2026-04-02,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.79,-0.013,0.0114,True
2026-04-17,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.89,0.02,0.0056,True
2026-05-06,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.94,0.0098,-0.0011,False
2026-05-20,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.93,-0.0052,0.0594,True
2026-06-03,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.46,0.049,-0.0973,False
2026-06-17,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.54,-0.0569,-0.0574,False
2026-07-02,601298,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.05,-0.0668,0.0398,True
2023-09-28,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.35,0.0373,-0.0681,False
2023-10-20,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.19,-0.0542,0.032,True
2023-11-03,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.26,-0.0075,0.0088,True
2023-11-17,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.28,-0.0004,0.0395,True
2023-12-01,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.37,0.0304,0.0169,True
2023-12-15,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.41,0.0208,-0.0705,False
2023-12-29,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.24,-0.0458,0.0848,True
2024-01-15,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.43,0.0294,-0.037,False
2024-01-29,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.34,-0.0066,-0.1453,False
2024-02-20,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.0,-0.063,0.005,True
2024-03-05,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.01,-0.0025,0.0299,True
2024-03-19,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.07,0.0073,0.0338,True
2024-04-02,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.14,0.0401,0.0981,True
2024-04-18,601518,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.35,0.086,-0.017,False
2024-05-07,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.31,0.0199,0.039,True
2024-05-21,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.4,0.0392,-0.0708,False
2024-06-04,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.23,-0.0398,-0.0269,False
2024-06-19,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.17,-0.0232,0.0138,True
2024-07-03,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.2,0.0283,-0.0091,False
2024-07-17,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.18,0.0058,0.0642,True
2024-07-31,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.32,0.0432,-0.0086,False
2024-08-14,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.3,0.0105,-0.0174,False
2024-08-28,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.26,-0.0161,-0.0708,False
2024-09-11,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.1,-0.0562,0.1048,True
2024-09-27,601518,2,1,0,1,0,0,1,0,观望/试仓,30%,main,1~2月,2.32,0.0741,0.0259,True
2024-10-18,601518,0,0,0,0,0,0,0,0,中性,0%,rotating,2~4周,2.38,0.0445,0.0336,True
2024-11-01,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.46,0.0161,-0.0081,False
2024-11-15,601518,-3,-3,0,0,0,0,0,0,中性,0%,rotating,2~4周,2.44,-0.0179,0.0369,True
2024-11-29,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.53,0.0072,0.0632,True
2024-12-13,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.69,0.0489,-0.026,False
2024-12-27,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.62,-0.0087,-0.1107,False
2025-01-13,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.33,-0.0868,0.073,True
2025-01-27,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.5,0.0198,-0.02,False
2025-02-18,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.45,-0.0055,-0.0163,False
2025-03-04,601518,-3,-1,0,0,0,0,-2,0,中性,0%,rotating,2~4周,2.41,-0.0157,0.0456,True
2025-03-18,601518,6,2,0,1,0,0,3,0,强力买入,60%,main,1~2月,2.52,0.0347,0.0357,True
2025-04-01,601518,2,0,0,0,0,0,2,0,观望/试仓,20%,rotating,2~4周,2.61,0.0382,-0.0153,False
2025-04-16,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.57,0.0002,-0.035,False
2025-04-30,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.48,-0.0305,0.0323,True
2025-05-19,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.56,0.0079,0.0039,True
2025-06-03,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.57,0.0136,-0.0156,False
2025-06-17,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.53,-0.0057,0.004,True
2025-07-01,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.54,0.0049,0.0315,True
2025-07-15,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.62,0.0226,-0.0038,False
2025-07-29,601518,-8,-6,-1,-2,0,0,1,0,中性,0%,rotating,2~4周,2.61,-0.0082,0.0,False
2025-08-12,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.61,-0.0068,0.0115,True
2025-08-26,601518,4,2,0,0,0,0,2,0,观望/试仓,30%,main,1~2月,2.64,0.0129,-0.0038,False
2025-09-09,601518,-2,-3,0,1,0,0,0,0,中性,0%,rotating,2~4周,2.63,0.0031,-0.0152,False
2025-09-23,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.59,-0.0223,0.0309,True
2025-10-15,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.67,0.0121,0.015,True
2025-10-29,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.71,0.0169,0.0996,True
2025-11-12,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.98,0.0551,-0.0705,False
2025-11-26,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.77,-0.043,0.0072,True
2025-12-10,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.79,-0.0145,-0.0287,False
2025-12-24,601518,1,0,0,0,1,0,0,0,中性,0%,weak,1~2周,2.71,-0.0181,-0.0037,False
2026-01-09,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.7,-0.002,0.0259,True
2026-01-23,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.77,0.0259,0.0036,True
2026-02-06,601518,1,0,0,0,1,0,0,0,中性,0%,weak,1~2周,2.78,0.0163,0.018,True
2026-03-02,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.83,0.0143,0.0318,True
2026-03-16,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.92,0.0291,-0.0274,False
2026-03-30,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.84,-0.0021,-0.0563,False
2026-04-14,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.68,-0.0459,0.0299,True
2026-04-28,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.76,0.0058,-0.0145,False
2026-05-15,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.72,-0.0082,0.0699,True
2026-05-29,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.91,0.0328,-0.0172,False
2026-06-12,601518,-1,-1,0,0,0,0,0,0,中性,0%,weak,1~2周,2.86,-0.0121,-0.0559,False
2026-06-29,601518,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,2.7,-0.0561,0.0037,True
2023-09-28,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,268.52,0.0094,-0.1338,False
2023-10-20,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,232.59,-0.1046,0.0522,True
2023-11-03,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,244.73,-0.0116,-0.0111,False
2023-11-17,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,242.01,-0.0025,0.0141,True
2023-12-01,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,245.42,-0.0025,-0.0647,False
2023-12-15,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,229.55,-0.05,0.025,True
2023-12-29,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,235.3,0.0134,-0.098,False
2024-01-15,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,212.24,-0.0563,0.0262,True
2024-01-29,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,217.81,-0.0023,-0.052,False
2024-02-20,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,206.48,-0.004,0.0808,True
2024-03-05,600436,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,223.16,0.0824,0.0279,True
2024-03-19,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,229.39,0.0437,-0.0095,False
2024-04-02,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,227.22,0.0061,-0.033,False
2024-04-18,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,219.73,-0.0088,0.0754,True
2024-05-07,600436,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,236.29,0.0694,-0.0232,False
2024-05-21,600436,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,230.8,0.0114,-0.0243,False
